branch_id,compatible,fitted_slope_meV_per_V,group,identification_status,lifetime_ratio_s0_over_s1,lifetime_value_ns,nonlinearity_diagnostic,nuisance_sensitivity,numerical_sensitivity,residual_rms_meV,row_id,row_ids,screening,shape_sensitivity,slope_interval_kind,slope_interval_meV_per_V,source,voltage_window_V,zhang_guide_meV_per_V
0,False,14.848597009785738,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,505.5247168262211,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.5565217170983672,CT07919,"[""ST06182"", ""ST06183"", ""ST06184"", ""ST06185"", ""ST06186"", ""ST06187"", ""ST06188"", ""ST06189"", ""ST06190"", ""ST06191"", ""ST06192""]",0.0,-0.19035687265624013,illustrative_not_measured,"[14.848597009785738, 14.848597009785738]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,11.70270178860679,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,505.5247168262211,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.42520328618726955,CT07920,"[""ST06250"", ""ST06251"", ""ST06252"", ""ST06253"", ""ST06254"", ""ST06255"", ""ST06256"", ""ST06257"", ""ST06258"", ""ST06259"", ""ST06260""]",0.5,-0.1452364706200644,illustrative_not_measured,"[11.70270178860679, 11.70270178860679]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,2.9139969372319516,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,505.5247168262211,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.002733569024160669,CT07921,"[""ST06318"", ""ST06319"", ""ST06320"", ""ST06321"", ""ST06322"", ""ST06323"", ""ST06324"", ""ST06325"", ""ST06326"", ""ST06327"", ""ST06328""]",1.0,0.006061284938430944,illustrative_not_measured,"[2.9139969372319516, 2.9139969372319516]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,15.134606073436832,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,519.0477284042572,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.5877931564755243,CT07922,"[""ST06199"", ""ST06200"", ""ST06201"", ""ST06202"", ""ST06203"", ""ST06204"", ""ST06205"", ""ST06206"", ""ST06207"", ""ST06208"", ""ST06209""]",0.0,-0.20779381835729005,illustrative_not_measured,"[15.134606073436832, 15.134606073436832]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,11.920306870444577,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,519.0477284042572,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.44899234794708975,CT07923,"[""ST06267"", ""ST06268"", ""ST06269"", ""ST06270"", ""ST06271"", ""ST06272"", ""ST06273"", ""ST06274"", ""ST06275"", ""ST06276"", ""ST06277""]",0.5,-0.15851087286564614,illustrative_not_measured,"[11.920306870444577, 11.920306870444577]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,2.9167716177429694,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,519.0477284042572,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.0035909764836260234,CT07924,"[""ST06335"", ""ST06336"", ""ST06337"", ""ST06338"", ""ST06339"", ""ST06340"", ""ST06341"", ""ST06342"", ""ST06343"", ""ST06344"", ""ST06345""]",1.0,0.006707852577930051,illustrative_not_measured,"[2.9167716177429694, 2.9167716177429694]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,1.9087229266076104,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.010834449400873032,CT07925,"[""ST06352"", ""ST06353"", ""ST06354"", ""ST06355"", ""ST06356"", ""ST06357"", ""ST06358"", ""ST06359"", ""ST06360"", ""ST06361"", ""ST06362""]",0.0,0.004396661930100798,illustrative_not_measured,"[1.9087229266076104, 1.9087229266076104]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,1.9087229266076104,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.010834449400873032,CT07926,"[""ST06420"", ""ST06421"", ""ST06422"", ""ST06423"", ""ST06424"", ""ST06425"", ""ST06426"", ""ST06427"", ""ST06428"", ""ST06429"", ""ST06430""]",0.5,0.004396661930100798,illustrative_not_measured,"[1.9087229266076104, 1.9087229266076104]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,1.9087229266076104,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.010834449400873032,CT07927,"[""ST06488"", ""ST06489"", ""ST06490"", ""ST06491"", ""ST06492"", ""ST06493"", ""ST06494"", ""ST06495"", ""ST06496"", ""ST06497"", ""ST06498""]",1.0,0.004396661930100798,illustrative_not_measured,"[1.9087229266076104, 1.9087229266076104]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,1.9078942799664713,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.011550584366158106,CT07928,"[""ST06369"", ""ST06370"", ""ST06371"", ""ST06372"", ""ST06373"", ""ST06374"", ""ST06375"", ""ST06376"", ""ST06377"", ""ST06378"", ""ST06379""]",0.0,0.004797944365050988,illustrative_not_measured,"[1.9078942799664713, 1.9078942799664713]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
